source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
64987188813006592,56.96075573353377,0.04487835983543791,23.409797375946788,0.028404806326826848,1.772915721874224,0.05067472282690714,12.529983,1.0801029,-34.97787078250988,1.2425507994981586,"NOT_AVAILABLE",5051.6665,1.743
65020414679879296,56.96895124928979,0.048092540622823664,23.941030473155962,0.026054319273910307,7.415387496792548,0.054245273392213876,9.75268,0.7135601,5.349108468083365,0.6082872147327838,"NOT_AVAILABLE",6003.3,0.0637
64923279699744256,57.259815996252684,0.03824295633513918,23.252245250042474,0.021258181357868538,7.118750909672832,0.04125653662094362,11.4698305,1.0635023,5.7994202536543185,0.5322446830681954,"NOT_AVAILABLE",5001.0,0.1277
64986226740331648,57.01890823920278,0.044245693885898656,23.38244580137281,0.027671343471114936,1.481760570358005,0.049300427926016945,9.814527,1.3313284,26.2999611800696,0.3425627306982616,"NOT_AVAILABLE",4769.53,0.1933
65230764996027776,56.56677415601188,0.08074188052586578,24.189734528215197,0.03983028451854186,7.3935352662039655,0.0852795446688265,8.208464,0.42568254,,,"NOT_AVAILABLE",6911.72,
64923520217910144,57.29459185784542,0.04370357366413379,23.267162724989017,0.023313628235878934,0.8464996789144406,0.04691338912558733,8.38282,1.982171,-34.038470663557106,0.1817081527472123,"NOT_AVAILABLE",3899.0,
65194584193758336,56.263748777928555,0.046520146067999785,23.839215657905118,0.024900085410845638,7.280531682174002,0.049804696143115564,11.68959,1.1299181,6.360146226025325,1.454456031121121,"NOT_AVAILABLE",4984.09,0.1255
65019177729300864,57.00286562761224,0.04287315592022341,23.878817838787153,0.023065955773637264,0.7507743241976158,0.04564225501310512,10.703776,1.5858631,-29.31915832242603,0.3631770232494424,"NOT_AVAILABLE",4225.5864,0.595
65016257151539328,57.03082617492383,0.04424685535490721,23.86521772897721,0.025135613850824468,2.093368238991138,0.05026127886726904,12.2295475,0.94451904,,,"NOT_AVAILABLE",5480.6665,1.2823
64970661778778240,56.516477791489415,0.05289975943944708,23.30860353156404,0.026211772475095353,1.5285546337463998,0.05439256350177209,12.573881,1.5841236,-82.89483184369689,1.0618835259857018,"NOT_AVAILABLE",4264.0,
65164553782547328,56.35214990593135,0.04636173298160371,23.486739456312684,0.027116516900898002,3.2474518773823196,0.0516077669673587,11.549389,1.2676802,-12.234220045558832,0.4652670938896731,"NOT_AVAILABLE",5062.0,
65015604316515072,56.97526016268642,0.040055885834834604,23.823799234452572,0.03193322459164865,0.9008425679318769,0.04917346882968155,12.636204,1.2820158,-7.780597565013538,0.7665109050563567,"NOT_AVAILABLE",5097.0,
65017837699513216,56.8171607486766,0.04793541101730464,23.818886041613116,0.024949358828244717,10.135506566321347,0.051079354224534905,10.671535,0.9812584,-3.748158832372397,0.2687758239882981,"NOT_AVAILABLE",5410.75,
65195408827472640,56.29627360107075,0.0387460299327538,23.894637375012998,0.022198634851005993,3.0680965661787565,0.0390218231201106,12.154432,1.410821,28.07141166609547,0.868006061054898,"NOT_AVAILABLE",4448.0,
65196370900147968,56.22443016925663,0.035486517325557375,23.92109210741919,0.02063168982418119,7.186253009391363,0.038605566926168115,10.587136,1.0486097,6.727578821046674,0.6437201331513609,"NOT_AVAILABLE",5033.533,0.675
64936370759958656,57.15910173156227,0.0375832902598469,23.319043281315032,0.023895420955780042,2.833726861261788,0.04195298898231366,12.644429,0.9963198,19.821462249633043,3.768559265320442,"NOT_AVAILABLE",5337.0,0.4023
65011824745303808,56.79109807453335,0.05254071352328569,23.782553056373708,0.028442355700776974,6.366023242691494,0.05682435982918312,9.335561,0.7180691,,,"NOT_AVAILABLE",6282.113,0.861
65221487868870784,56.465242240758876,0.05153256422682358,24.038682575720483,0.037331960635454076,7.2260253152830325,0.056625303043033356,7.818111,0.27399445,,,"NOT_AVAILABLE",7854.25,0.576
65222209423382912,56.35902448304342,0.04616563971461619,24.034951235343783,0.02947981279622408,7.384428664141677,0.04885153223536402,8.005559,0.31556606,,,"NOT_AVAILABLE",7696.0,0.435
65010690873940480,56.821265449890916,0.053764330577619084,23.72663452840572,0.030163701198407854,14.964361696188325,0.06037226549612449,6.8493,0.67695093,-7.750058556958848,0.18897820931984843,"NOT_AVAILABLE",6337.3335,
64981931772948480,56.57505930427408,0.05024708039824612,23.486463617610454,0.02694636565944352,7.11853140511571,0.05354633669643059,10.361045,1.1352091,5.163238405351702,1.210678162669108,"NOT_AVAILABLE",4974.6196,0.934
64875244782914432,56.354102873519196,0.0866373242563239,23.192298751211656,0.036940841308418744,10.908364596973122,0.10117346157193752,10.456766,1.0620623,-12.546753108433492,0.3679226560793181,"NOT_AVAILABLE",5193.175,0.183
65007117461151488,56.8856796476867,0.03701754826904838,23.678886788492576,0.024735635105205135,4.551781299506483,0.04094403019023786,12.90718,1.1631222,28.015996011219627,1.7921949935247206,"NOT_AVAILABLE",4954.5,0.008
64992067895753600,56.856918823657054,0.043438603569822015,23.542051409657883,0.02581719428057468,1.8363382993828767,0.049195918097175745,9.918494,1.6661882,-70.05912912434614,0.39631921619608906,"NOT_AVAILABLE",4182.2534,0.8483
65005880510573696,56.904273569206055,0.04546910029245143,23.6088604642951,0.02871573439614809,5.209378412734741,0.04944668035211767,7.395449,1.4164472,-29.536376783849384,0.15360628899877757,"NOT_AVAILABLE",4557.955,0.3885
65209629462172544,56.83168443953784,0.04808962829869129,24.001785939576216,0.027063588135322964,1.1236545045361226,0.05137461153531331,12.753294,1.3395758,8.493382733915006,1.6346937943434183,"NOT_AVAILABLE",4857.34,
65010175477867776,56.78561772758229,2.2054764664020987,23.71055967182644,1.4122676048327585,,,12.91467,1.7406225,11.78844601659356,14.5750604092463,"NOT_AVAILABLE",4235.0,
65211038211447552,56.64547057824972,0.044104444311706126,23.9627459112615,0.02532190088799701,1.6472497295161441,0.04913270934080744,11.594523,0.77189255,,,"NOT_AVAILABLE",5952.0,
65007083101413888,56.861886958106986,0.050452157281187446,23.678133164176078,0.037898138785854935,7.604931015974854,0.06021805088184651,7.7320957,0.2205081,,,"NOT_AVAILABLE",7995.3335,
65003818926275328,56.844821038326025,0.04098417401979277,23.554420883863166,0.0248590061261316,3.715638429007097,0.046422492864202726,10.7203,0.8442507,-25.133389293554604,1.2050913245126456,"NOT_AVAILABLE",5741.8,
