source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
69874243118711040,56.58319645212432,0.06388192963717663,25.47536407086544,0.03336410582310637,7.418771797113361,0.07154805152019966,11.481304,,,,"NOT_AVAILABLE",,
69821397842415872,56.43978978774277,0.03724843839654139,24.98747475115385,0.022742567332522404,0.7914034216096442,0.03767195753342673,11.352838,1.4027328,23.41676479081133,0.29112703837001613,"NOT_AVAILABLE",4628.607,0.3535
69853489838109056,56.8180852500773,0.06261115442401675,25.293274942062677,0.030960863400049034,1.6365643111386687,0.06809135027652087,8.623372,1.4397593,-9.651837766028635,0.2326386993766857,"NOT_AVAILABLE",4504.5596,0.5117
69838302833692160,56.15605129873356,0.04381256673910181,25.137590963324847,0.02524108158621168,7.565130093731612,0.04917861796107667,12.802538,1.5158587,6.814513372972476,1.3691205758347373,"NOT_AVAILABLE",4484.3364,0.2205
69890628418368384,55.970209331662154,0.039769184689896535,25.28500032799367,0.023218365211810924,2.1725401340104034,0.043173076279358256,10.590619,0.7276983,,,"NOT_AVAILABLE",6035.0,
69877988331531904,55.930095532879015,0.061961801190978834,25.0805015068784,0.03662813421124997,8.027063450746246,0.06315308596668652,7.4981666,0.18891335,,,"NOT_AVAILABLE",8337.333,0.319
69842494721757440,56.56244360663734,0.038973196396401344,25.04230417663247,0.022290330251659246,1.2443169753064145,0.04336990891044665,12.826834,0.964838,6.969341738019454,1.8672917620272849,"NOT_AVAILABLE",5359.0,
69883417170175488,55.951816397432765,0.086619084035748,25.189867897145785,0.05479962562096883,7.641885582227047,0.09276688075258127,10.6272955,1.0561934,6.5150022505258525,3.428502236963231,"NOT_AVAILABLE",5206.13,0.505
69854207096451456,56.7059359594347,0.11616248244606685,25.22365090771192,0.06976137611334288,1.1376173727704846,0.13157980763282795,12.748993,0.9302206,,,"NOT_AVAILABLE",5333.1,
69893484573366784,56.04926636297069,0.030905749831047366,25.398012103296274,0.01854280707150108,3.992865847123891,0.03341372625761149,12.042759,1.0112324,2.168073612182493,0.8005729034330262,"NOT_AVAILABLE",5313.0,0.3545
69860774102550016,56.52052171288224,0.038556904633391245,25.207886227822577,0.02085413728745986,0.40572827025254504,0.04167238313923448,12.405351,1.1258535,-99.19149120328817,0.9239126151540678,"NOT_AVAILABLE",4969.0,
69896473870624640,55.80678104760392,0.03797816173111274,25.269935629317104,0.02577147054816873,7.396174660310489,0.041072742259050915,11.968134,1.2527733,0.0778982090808924,3.1180128081832548,"NOT_AVAILABLE",5097.0,0.153
69864313155605120,56.31406415248178,0.046079307840283176,25.289282570617022,0.02749876307173847,7.413373539120267,0.05037602273024026,11.011639,1.0293226,-15.679949197177338,9.575324248960914,"NOT_AVAILABLE",5167.0,0.1537
69840879814047872,56.266810286435685,0.041322410108141354,25.257653157550354,0.02589763380254183,7.361768810694915,0.04600624658529026,10.544441,0.88975143,5.5566381897769705,1.218116215484022,"NOT_AVAILABLE",5516.0,0.181
69902761702736640,55.906965231861655,0.03378708328557245,25.331702945656257,0.02031462752025636,4.386562660877095,0.03638780155689506,11.980256,1.1198435,,,"NOT_AVAILABLE",5007.7104,
69859812029889408,56.39580519511736,0.04240103910549559,25.188435620694744,0.025965709556877083,0.6104748582889916,0.046106761341065276,12.51652,1.4595633,8.702679768299433,0.402768560329575,"NOT_AVAILABLE",4509.973,
69847167646166016,56.53200127450509,0.03838622516409791,25.142486590324605,0.02266865676723158,4.659751513072531,0.042678723074586054,11.66196,0.943923,17.910831646180966,1.3079385227117237,"NOT_AVAILABLE",5403.25,0.144
