phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax
20.690044,20.186188,18.58681,162.99580853320026
20.753763,,,163.08758741785573
19.710684,,,163.1753331038633
19.656452,,,163.19261562534507
20.478899,,,163.2611238370652
19.311972,,,163.40666395427957
19.458128,21.381676,17.488922,163.68235041897879
19.361322,,,163.69666863748907
20.556303,,,163.81801062983067
19.920326,20.291378,18.683714,163.88861219194135
20.598753,,,163.8987853453823
3.26637,3.9253504,2.8556297,164.05256998292575
20.20618,,,164.18428284345126
20.00902,,,164.40135662695144
9.925161,11.758975,8.654582,164.63953198750932
18.451014,,,164.71703605985508
19.237421,18.741625,17.683043,164.80092920326157
19.468365,,,164.9034589494434
18.99458,18.950926,17.339746,165.1374156235507
20.506735,,,165.23162716390445
19.832352,,,165.40126629694547
19.999163,,,165.51466100124088
20.643852,,,165.75614624576542
19.747873,,,165.8051762412019
20.417576,,,165.83367504474464
5.002799,5.522992,4.4344983,166.22737057822886
19.872799,,,166.3272373504603
3.9813974,4.469997,3.5530746,166.5610187889093
20.92088,,,166.79693536920007
19.630426,,,166.87306817542137
20.712385,20.947908,19.366253,166.9027617738198
9.6806555,11.439723,8.436342,167.0186416392274
19.635433,,,167.11503999205672
19.125622,,,167.21499988634426
20.723337,,,167.27122198174007
18.940928,,,167.28325711501833
19.705515,19.817081,18.313925,167.5699115148601
4.795791,5.3100495,4.263055,167.77642835608754
19.719069,,,167.80723817071726
4.7836013,5.31325,4.257104,167.82209901653457
20.110233,,,167.93071061104058
5.8717546,6.5540805,5.1507306,168.06889966945778
19.215961,19.292627,17.736753,168.12011049451905
19.832428,20.833961,17.908485,168.36956219505447
19.414764,19.620367,18.235695,168.6002035228565
20.425436,,,168.65017091451614
19.334562,18.956406,17.338423,168.72443626001655
6.754737,7.631383,5.8678718,168.75206812358098
19.663948,,,168.92055681477737
14.321193,17.726397,12.754097,168.96203617249913
8.270498,9.587052,7.1512346,169.00743886911476
10.740485,12.543887,9.491452,169.09211130935853
19.25691,,,169.13219551154268
19.918264,,,169.1465033964063
8.097597,9.375483,6.9938793,169.1589925925216
8.149554,9.237461,7.1325083,169.35848506783154
19.671146,20.193518,18.238895,169.77005795981984
20.137043,21.112593,18.408602,169.80824505281626
20.116318,,,169.81644737602846
9.581114,11.017949,8.431693,169.86133342703422
5.3311167,5.984601,4.665776,170.01122023429082
19.303873,19.32533,17.665956,170.55187628188224
19.45951,,,171.2267181893413
20.725374,,,171.28205470254295
3.187318,3.7761438,2.869109,171.28605201867305
19.400917,19.634272,17.868755,171.29722211322385
20.29103,20.643194,18.562082,171.79166115102055
19.851936,,18.00182,171.85099564669045
19.814129,20.188547,18.23149,171.85721087223993
20.050198,19.455915,18.163385,171.92420995343338
20.084675,,,172.0444497124407
19.160372,,,172.18996937416162
20.760147,,,172.4259522475009
19.777845,19.99365,18.468527,172.61251288461105
10.099132,11.760633,8.885994,172.70677984485664
19.708666,19.33543,18.0607,172.72389673146932
20.280237,20.507416,18.872137,172.91999137123088
4.3838186,4.8807735,3.8977695,173.24049947481834
20.741865,,,173.29830441659217
20.15368,19.647839,,173.470878488455
19.697674,,,173.55960687135587
7.307239,8.3862095,6.3040547,173.69551180989998
20.48982,20.247332,18.713129,173.75726814342056
19.752,,,173.93962663039832
20.571217,,,173.95745541538878
20.286411,,,174.04886812147603
19.525713,,,174.2173767385
19.598066,19.721563,18.16176,174.3214292882704
20.009094,,18.387295,174.41418932426498
18.949223,,,174.6793266215829
19.110928,,,174.69970223856905
19.821274,19.366894,18.219475,174.79239469564263
19.317926,18.912567,17.606298,174.88100240634128
19.668736,,,175.03084003233386
7.0985155,8.206908,6.081163,175.42872891545076
14.869222,18.444296,13.284576,175.82439068924938
20.434273,,,175.83668184630713
19.461025,18.993952,17.361004,176.01382094584844
19.983969,,,176.17228028859137
20.138311,20.173307,19.149351,176.36437885987007
20.086393,,,176.43209294989748
20.49288,,,176.4947273089103
20.593449,20.473528,18.964613,176.68468047843075
20.047129,19.887505,18.708626,176.72345100503645
20.32977,,,176.97497513297506
19.481546,,,177.44409744023406
20.03556,,,177.5448622874483
19.443989,,,177.6046317266793
19.693186,,,177.81025784337373
20.903807,,,177.92723396395996
10.071571,11.761825,8.850441,178.12430305478588
20.127926,,,178.68491251008876
19.62094,,,178.70376784880716
20.298828,,,178.7333771304715
19.829922,,,179.0164756658454
8.855181,10.277987,7.713395,179.164208148064
19.46935,,,179.21039991009434
19.700848,19.46677,17.553776,179.3222793498802
19.599102,,,179.6612724703458
19.805744,,,179.73274787952923
19.575914,18.902296,17.588774,179.90381612168065
19.956072,,,180.05537486711518
19.649426,,,180.15690393631533
20.460918,,,180.2016013120983
20.070929,20.8837,18.28577,180.38164075818702
19.893316,18.974014,18.504074,180.41165081499344
9.6981125,11.377001,8.464423,180.42146832690443
19.25764,19.433065,18.087238,180.77402429780807
20.070694,,,180.80496474426903
18.913465,18.43978,16.971655,180.95800380516928
19.722063,,,180.98121723503115
12.352744,12.494153,12.060236,181.28152953703142
20.857,,,181.45839025794686
19.160366,,,182.31501160530885
20.81266,20.143068,19.120892,182.6425286377568
20.755308,,,182.7347578474681
19.876102,20.324396,18.11997,182.7916439648595
17.846872,,,182.88141438303526
20.254114,21.081764,18.525988,183.4902893200095
19.578354,19.472178,18.171402,183.6325825919938
20.83975,,,183.79892840551642
7.6067557,8.699294,6.5862546,183.98355615503044
19.46343,18.500937,,184.01465569212107
19.70827,,,184.03226808489848
19.341837,,,184.62761175041683
20.07663,20.036955,18.891638,184.7190838349262
19.688099,20.016966,18.198095,184.81841490967247
18.961863,,,184.83880291713422
19.618479,,,184.9190667309187
19.456186,,,185.10539786826035
20.089603,,,185.8039984473438
10.646672,12.439333,9.396916,186.02313554912212
19.689142,,,186.03979055722704
20.210148,,,186.57335359544936
19.426989,,,186.79913147594118
19.537323,,,186.88371992060834
19.347239,,,187.20922270043226
19.790821,,,187.24447302055557
20.990377,,,187.49582176080008
20.826475,20.7603,18.695099,187.8227259076362
19.807455,,,187.82662518311497
12.755746,15.537452,11.297024,188.04978670239896
19.082321,18.595242,17.544586,188.28561380269218
19.400732,19.0324,17.484161,188.4844778807219
20.622534,20.263319,18.841515,188.58776016225644
19.078552,,,189.27541670125518
19.385885,,,189.46027752295646
19.916145,,,189.53683267949512
20.003757,,,189.84712870055642
20.669544,,,189.88032887035774
19.962101,,,190.08179182772895
20.047382,,,190.24309192858678
9.540174,11.073761,8.367872,190.26245327707687
19.561455,,,190.32542726169038
19.593615,19.504982,18.84043,190.90830861414486
19.719755,,,191.13573357014548
19.315763,,,191.1998469828047
19.49484,18.511368,17.940321,191.50339955330278
20.007257,20.920275,17.96441,191.5300686247612
20.669762,20.82052,18.99039,191.69121170708593
20.083338,,,191.92355907392178
9.896644,11.57932,8.673811,192.06747753014994
19.023441,,,192.13477826815014
20.227657,,,192.24225526773498
19.9272,,,192.2574254116051
19.749025,,,192.35513221123819
19.364458,,,192.53067301359508
19.4237,19.165352,17.472906,192.53777362953332
19.145693,,,193.15450286796215
19.291655,,,193.2519336835041
20.537407,20.013,18.632135,193.4936030298632
20.258179,21.310528,18.221884,193.54572392679177
19.90243,18.8778,17.993273,193.5838460684591
19.695618,,,193.98007435439447
19.138899,19.30284,17.004118,194.14232772410168
19.22211,,,194.37287625937483
18.839298,,,194.38035858898468
19.761385,,,194.46084653561496
11.974409,14.33817,10.551051,194.7224955002911
20.512438,,,194.7913312517636
19.87974,19.052904,17.829216,194.87915238569718
12.491457,15.040483,10.969176,195.08364787599643
20.630833,,18.723637,195.13895597016761
5.50308,6.23041,4.7530594,195.2165586108077
19.824492,21.085033,18.2441,195.26906083879427
20.21926,,,195.5536247567868
20.100916,,,195.65682567621636
20.615,,,195.72751879834973
20.34215,,,195.79389652229648
20.34098,,,195.89971972295518
20.63085,,,196.210841003653
20.245224,,,196.23783532050487
20.368406,,,196.31093256022598
19.315073,18.730747,17.368862,196.32756550876627
19.581942,,,196.43191368239445
20.215736,,,197.0732246551869
19.278322,,,197.1360927061374
19.643599,,,197.32206177757047
18.911509,,,197.39510113029272
9.000006,10.54333,7.8088193,198.0112096934385
19.68398,19.022753,18.160923,198.0351776754029
19.660475,,,198.51784607799468
4.107055,4.633211,3.6023364,198.56566330273023
19.52615,,17.89294,198.81414596709158
19.804728,,,198.8847075451604
19.595272,19.390484,18.06462,199.19176653389002
19.616383,,,199.39525198101452
9.760605,11.510678,8.519115,199.45515379196507
20.060696,,,199.68808909980544
9.570247,11.223362,8.336092,199.7031040708767
19.752783,,,200.02609332672836
19.674631,,,200.08269914859503
20.050894,,,200.31963106493254
20.072638,19.373514,17.90723,200.7716234463817
19.215458,,,200.78550389258777
20.679247,,,200.94558957924406
19.2171,18.285957,17.215183,201.02466697339136
8.206579,9.628085,7.053171,201.36831861385065
7.7376122,8.919732,6.6760373,201.40726525568854
19.167332,,,201.4221051253429
19.843119,,,201.5516128843257
19.09666,,,201.62280685993952
20.539558,,,201.87924425165218
20.48624,,,202.4360456806613
20.120882,,,202.82101000687788
19.803555,,,202.97321623980648
19.55512,,,203.03337388826077
20.338228,19.658289,18.362352,203.07375902392596
19.934008,19.294361,18.140842,203.43471434711302
20.573477,19.79751,,203.6573007836551
19.636696,19.574713,18.221169,203.84502339260888
12.274656,14.739346,10.870428,204.05915550532745
20.237411,,,204.37562381399792
19.199894,18.838972,17.487497,204.5787597552625
19.884531,,,204.95116148861243
20.063433,,,204.96636579427638
19.942026,19.544495,18.291147,205.01334464057032
20.516108,20.282219,18.516666,205.05511348869365
19.554672,,,205.27616348311628
18.610435,21.300962,16.802402,205.32664070988034
5.9479012,6.7998986,5.083686,205.39166009104642
19.401424,18.658377,,205.63776708752695
20.199873,21.086292,18.591093,205.9430486607113
11.780395,14.096053,10.40463,206.2134325090654
19.203577,,,206.26360540076857
11.861345,14.188691,10.482669,206.81719717743016
20.068367,,,206.83969955321177
20.2919,,,206.97780129128014
20.171951,,,207.2596606216391
20.89776,21.52635,18.882294,207.65424120027183
19.706587,,,207.9536027286229
19.447107,19.135187,17.848108,208.06064331214162
19.73625,,,208.11359336908845
20.760546,,,208.11964412535073
18.964212,,,208.4030209936312
20.794678,,,208.62962472782937
19.745354,19.079386,17.691738,208.65020621492317
19.689592,18.768349,17.625895,208.7968810119391
19.800999,,,209.79727792738277
19.245451,,,209.81481049938165
20.09933,,,210.16264671514537
19.593248,,,210.4271666283348
19.986029,,,210.45995083296287
19.722166,19.22106,17.8525,210.78096440702356
20.608995,20.455133,19.13489,211.03441822924378
18.988796,,,211.20233677072443
19.7728,,,211.26585762521685
20.457952,,,211.44790850540656
19.874224,,,211.61335120194175
20.748352,,,211.98300115661806
19.95342,,,212.1499795687965
20.022718,19.496733,18.342098,212.50166859874165
19.715076,,,212.89033714277377
20.36575,,,212.9215396220671
18.280592,,,212.944887199561
11.4663,13.746938,10.035226,213.13289347323374
19.41329,,,213.16712155788437
20.06802,20.182905,18.288296,213.30223194567074
20.663134,,,213.62262696243744
19.82589,,,213.83684277392473
8.8752985,10.477265,7.66184,213.86686187906741
19.291273,,,213.88586872182879
19.793652,,,214.12832682675491
19.797358,,,214.2093616687974
20.573753,,,214.28163013129947
20.587019,,,214.32787385984724
19.906826,19.569721,,214.47141199572906
19.323729,,,214.51140840430068
11.919046,14.353372,10.51147,214.5284635401693
20.318737,20.18365,18.043413,214.65179590063173
11.431774,11.507223,11.235157,215.73725751976664
19.83932,20.193396,18.495913,215.97056202759333
19.663515,,,216.07162260460188
20.559294,,,216.2200649553922
19.119446,,17.21945,217.0889880407299
20.700499,,,217.26774084145805
19.091904,,,217.3161575791669
20.262806,,,217.4837267996803
19.83684,,,217.90867715484325
20.55662,,,218.64484598675128
20.766619,20.620222,18.71993,219.11311715566802
12.849301,15.960091,11.358243,219.11590478117833
8.027544,9.411894,6.8859506,219.7807268372406
8.330632,9.681358,7.2156477,219.801249124267
19.676298,20.384829,18.068707,219.91819659834346
20.488937,,,220.03095622779452
19.468287,20.155785,17.863583,220.38634797814723
20.001415,19.37926,18.00216,220.41347573348384
20.983816,,,220.61842178708102
20.436192,,,221.24310935815598
20.411535,,,221.76135435524122
18.93134,,,221.908039447819
20.205906,,,221.9276363903403
20.469254,,,222.41780214740237
19.942976,,,222.51336863052734
19.67827,,,222.89504227734542
20.614155,,,223.4719362054039
19.542269,,,223.57744215554766
10.671143,12.582909,9.409162,223.63488549500343
20.121302,,,224.11968186410786
18.967573,,,224.45691012986464
19.898655,19.242302,17.845402,224.70651277062203
20.82398,21.12051,18.811462,224.93680679088627
19.65719,,,225.3294880110832
20.584175,20.347921,19.234116,225.413268200584
19.744087,19.719357,17.4634,225.67096108620584
20.028742,,,226.41578661700007
20.880953,,,226.79384597561065
19.586895,19.650097,17.201868,227.2528137521946
19.157455,18.503035,17.108053,227.32756523532984
19.39087,,,227.3346691906331
20.503387,20.338442,18.643354,227.5203372997578
19.383253,,,227.7022908229781
19.49484,,,227.74525718205658
18.401869,,,228.30057522783272
20.922165,21.285658,19.315727,228.3618255123087
19.846209,,,229.194116359158
20.534933,,,229.34600951180184
19.814917,,,229.6941928200165
20.678238,,,230.1267933725477
7.681889,8.823783,6.6272726,230.13312381702306
19.592743,,,230.23784821271295
19.693056,,,230.79205966180174
12.312182,12.553107,11.942708,231.73749950956855
18.438332,,,231.90193546306318
8.794438,10.343187,7.604152,232.2095316706233
19.88721,19.82988,18.444077,232.7283946934219
20.38164,,,233.22672113886108
19.89196,,,233.27833706171936
19.357994,,,233.28963350735617
19.884108,,,233.35952935132167
18.964037,18.836481,17.310747,233.73387819003472
20.498531,,,234.80461782968973
18.508896,,,234.8979765818727
19.202787,,,235.4415479623622
20.312874,,,235.6831974134777
19.956852,,,235.7658583966294
19.709528,,,235.92688129981428
19.515356,,,235.96772631703865
20.340649,,,236.28699581901049
19.671001,,,236.59513553064505
20.056503,,,236.8847305434511
20.408937,,18.872269,236.9066261896997
19.582182,19.299524,17.70897,236.93349491466032
20.308084,,,237.0374643202394
19.658428,,,237.08795629278566
20.020555,19.58157,18.290323,237.28906784876074
20.43443,,,237.67681952156516
19.609245,,,237.90875521465924
20.174309,,,238.45732637809118
20.531958,,,239.5687826672412
20.807894,20.996262,18.914188,239.64270398904767
20.400732,,,239.71386984551415
19.45011,,,240.30052859978795
20.220648,,,240.341334819937
19.267296,,,240.61251393046507
19.538054,20.154783,18.115984,240.71712194547857
19.301298,18.64591,,241.12955409090634
20.34756,,,241.53062340233572
19.609499,19.040186,18.248186,241.57480216619322
19.958693,,,241.8980352404422
9.580622,11.375903,8.275747,242.96589017595667
19.603666,,18.428345,243.1799424264551
16.22971,16.72367,15.493129,243.6717714673821
19.430328,,,243.69648702437883
20.013735,,,243.92476955583365
20.200089,,,244.28808029642602
20.5493,,,244.41216226648515
19.110874,,,244.41377181805362
19.270493,,,244.7995774676269
20.238491,,,244.81233864627325
20.698416,20.879211,18.424376,244.89759479207729
20.503916,20.343521,18.586098,245.04581057802335
20.770494,20.760174,19.180315,245.38000731736832
19.553493,,,246.01960431678847
14.020039,17.629583,12.432368,247.215684798497
19.974922,,,247.25238097724005
18.706017,,,247.31988003952617
20.115715,,,248.02773101769262
8.641353,10.015679,7.323633,249.39262934847932
19.830294,18.807259,18.366861,249.48314108538682
14.022841,17.592464,12.450136,249.91865663210095
9.911301,10.901043,7.987119,249.9668402896291
20.593948,20.919155,18.541513,249.97412516127005
20.637716,,,250.00204306754395
20.525154,19.507008,18.409748,250.0824141778211
19.376785,,,250.21195838170746
20.489115,,,250.38628541775316
19.278482,,,251.32196541976307
20.719732,20.210608,18.561472,251.3953307314905
19.307482,,,251.71321810796576
5.975083,6.909314,5.0622807,251.82949243686906
19.935242,,,251.8430537032946
18.93525,,,252.0294214142086
19.413982,,,252.26485673821878
20.464317,,,252.3865095356804
18.150953,17.855843,16.684046,252.5880375279076
20.630013,,,252.65143487952884
19.091265,,,252.81873792946612
18.492662,17.282072,16.643206,253.59861187597795
19.585289,20.005957,17.283535,254.08639604589666
8.061977,9.1106615,7.077026,254.22634342595245
19.378107,,,255.2128886355319
20.322813,,,255.749077126007
20.55472,,,255.9315533724154
19.56515,,,255.9551111276462
20.671291,,,256.19881192067515
19.032333,,,256.2382543084312
20.127237,,,256.8433590024403
20.945463,21.046068,18.825453,257.39447465990435
19.638332,,,257.51828782767257
20.65417,,,257.7355965341963
19.97367,18.957115,,257.7864101121367
20.410675,,,257.8260219985614
19.904655,,,257.95927925532885
19.4302,,,258.27841287137215
19.73949,,,258.3635848642398
19.236551,,,259.1037028364446
19.472137,,,259.23640764932355
20.5688,,,259.40389203051325
18.947826,,,259.647771113283
20.31329,,,259.71121248241104
19.541162,,,261.01111670873667
12.274646,15.347644,10.784422,261.01472176372016
19.719307,,,262.44607891880423
19.244728,,,262.5845732103351
19.58806,,,262.94556016682617
19.775715,,,263.38457543031905
19.437979,,,264.07447474978613
20.583094,,,264.1678930109425
19.181913,18.424662,16.989477,264.18720823381364
19.028154,,17.24008,264.2851059237383
20.52491,,,264.3471406111961
19.222008,,,264.5087009443856
19.8174,20.133636,18.183847,264.6778030639471
20.063795,,,265.2640360212478
19.36034,,,266.54660031909793
19.731422,19.785872,17.762115,266.7517960569126
20.353142,19.694836,18.158476,266.93891695707526
20.116089,,,269.0317715192985
19.030369,18.35934,16.985132,269.1880131536063
10.429373,12.356139,9.150033,269.3628251340204
19.882301,,,269.90974336651664
19.758825,,,270.98704792489156
19.890278,,,272.134750943916
10.988915,13.303458,9.621933,272.24464498506217
20.551039,,,272.5659449037675
19.187838,18.328606,16.958456,272.7659378990392
20.030659,,,272.8241213944243
20.234152,,,272.8764785605159
20.37663,21.413525,19.729385,273.3228813113146
19.769339,19.521572,17.783009,274.34364249594165
4.2732897,4.9221287,3.6385603,274.804805762946
18.939981,,,275.1743741097316
20.217539,,,275.2386035396271
20.063276,19.271217,,275.3108322248295
20.807825,,,275.60603416098456
20.849102,,,275.8816749112212
19.223381,,,276.4267032455727
19.499489,,,276.7108309678137
19.921196,,,276.86875221580567
3.1336224,3.7571263,2.755582,277.516215785613
20.51554,20.368313,18.633034,277.58326989020577
18.930222,,,278.0893896042076
20.214052,,,278.78905195449533
19.407215,,,279.2709524935461
12.185656,15.118293,10.703465,279.2901128804506
19.799126,,,279.6283847702453
19.874353,,,279.7449340166948
20.367708,,,279.76371642433185
20.626581,,,279.95618161759967
19.390936,,,280.22513892402515
20.150105,,,280.58320847523044
7.216197,8.355295,6.1821933,280.6902388765284
19.887693,20.82931,18.616163,280.7468766533379
9.677366,11.314424,8.472292,280.7865717653615
19.033392,,,280.96579162740375
19.082287,18.230244,17.06605,281.83091072517067
19.988663,18.712223,18.37809,282.09114746941856
19.698597,,,282.1895275987026
19.553926,18.885279,17.48214,282.3056504759157
20.590252,20.200226,18.39771,282.78993351556113
19.267017,,,283.6130887809302
8.521576,9.986561,7.358593,283.86244541795537
7.8494425,9.189675,6.734624,283.9489272331801
20.624577,,,285.34844269037814
19.141968,,,285.42033798727607
19.95823,,,285.45795729014606
19.923454,,,285.64356349980585
19.84327,,,285.93325582241704
4.716549,5.459814,4.0148516,285.9459145181478
5.4236755,6.2872934,4.5875907,286.1456653355467
19.223017,,,286.1600275699668
19.003992,,,286.3614247821397
19.358778,19.493332,17.97352,286.4420031204753
18.773066,,,288.53301984288447
19.212633,,,288.97075328901866
20.610563,,,289.4378605465976
20.298918,,,289.9609110518459
19.800747,19.937347,17.980158,290.100545629764
19.118439,,,290.68930936611713
19.396215,,,290.87237822152287
20.981571,,,290.983728007841
20.343195,20.787468,19.207102,291.1312652279126
19.34751,,,291.83686101670884
20.745462,,,292.10922213112326
19.681206,,,292.7934831472493
20.487381,,,293.08670044348025
20.441492,20.353289,18.285986,293.93726253546794
19.318987,,,293.9525354292065
20.319765,,,294.1004550760302
19.810934,,,294.6461465295486
9.590669,11.387992,8.345408,296.3072923655969
20.117905,19.34176,,296.8707478238901
18.98387,19.432636,17.4985,297.6131973087751
20.636381,,,299.1218845692283
18.971127,,,299.2208243451723
19.5402,,,299.2488349408493
20.544224,,,300.51118232203015
19.621021,,,300.9489196550808
19.351349,18.8554,17.607178,301.29316375709044
20.102537,,,301.5518579408635
19.974363,,,301.6090390865367
19.692675,,,301.71625795325485
20.22029,19.705185,19.539587,302.7658964542177
19.942957,,,303.4472497487688
19.649244,,,303.52432822262455
6.5219927,7.615543,5.511107,304.21902198647064
19.176949,,,304.9943629760081
19.938929,,,305.14866685286137
19.26892,19.269455,17.170225,305.5917773583247
20.686417,,,305.82338994055704
19.181236,18.250334,,306.3158159782706
20.23297,,,306.3331016620847
19.857578,,,306.45732617461925
20.558968,,,307.02642062558846
19.064545,18.609852,17.306532,307.7789670659248
19.783943,,,307.93293743143676
19.26164,,,308.95496148929755
20.123762,,,309.3874339703066
20.86021,,,310.0818291093187
19.792042,,,310.8197272155084
20.076654,,,311.03603064667084
20.012354,,,311.824044019453
19.424547,,,312.0554986350936
20.492762,,,312.2133350163813
3.3691404,4.0025916,2.8829951,312.21914118452634
19.740358,,,313.0171324039129
20.361814,20.63318,18.485874,314.0081188600662
19.899055,,,315.0803618829586
19.793179,,,315.33578156862546
18.898634,17.972109,16.720827,315.865596463697
10.365541,12.559549,9.028447,316.9558463919487
20.481825,,,317.55845668465764
19.68546,,,317.60613325084654
20.343914,,,318.51680510974796
19.839895,,,320.5166789729639
20.708597,19.713919,18.85188,321.8522518050583
20.556774,,,322.0404437823654
20.663597,,,322.18425222496546
19.430532,,,324.063352584977
20.674822,,,324.597850981428
20.00895,19.136005,17.83062,324.8985990894155
20.911098,20.475954,19.191675,326.058701978601
20.190798,,,326.10953383996116
19.382973,,,326.97337272395384
20.495,20.556906,18.434639,328.1313115727213
20.632837,19.745285,18.757273,328.2579949078409
20.795465,20.44636,18.493174,328.50485502538595
20.57247,,,330.0805888424429
20.42639,,,330.6366452558605
19.6235,,,331.5051365126149
19.195171,,,331.7439509804109
20.643858,,,331.9176497357432
18.232136,,,332.0782283544101
19.42302,,,332.23965600414914
20.193657,,,332.55422617350956
19.129725,19.01586,17.14828,332.64284662941697
19.517967,,,332.72960939373775
19.851473,,,332.91884666954394
20.211277,,,333.290294680324
19.511639,,,333.3937472526907
20.128536,,,334.4125094010887
19.954529,,,334.618175418317
20.625225,,,335.7846107528209
9.125915,10.750635,7.912925,336.1227962634852
20.087784,,,336.7744718868708
19.745615,19.986311,17.490353,336.9552084107112
19.132586,,,336.9586257253755
20.535574,,,337.0995132651829
20.702831,,,337.1185466933005
19.878473,,,337.2267202678721
20.182255,,,339.3195799567366
19.769636,18.996346,,340.3628007901759
19.49123,19.808584,18.360447,340.5204270045612
19.815351,19.55851,17.692461,341.1642815880177
20.061787,,,341.8012589370631
19.51314,19.03674,17.445877,342.2148962234946
18.987997,17.9504,16.99427,343.15437399595436
19.382685,,,343.5464027483778
20.943682,,,343.9469111049481
19.440083,,,344.1039111238816
20.928078,21.276945,19.38588,344.3648615732022
19.398718,,,346.53573367060244
19.00414,19.366852,17.182455,347.5087582712971
20.44713,,,347.5659111432722
20.10461,,,348.17669853907194
19.610096,,,348.9323646436828
20.065922,,,349.0231900777539
20.344618,,,349.5347138432798
19.217007,,,350.56215711960857
19.477034,,,351.6079568076795
17.858727,17.567532,15.811417,353.9576983195924
19.722229,,,354.60682887061427
19.599648,,,354.68427387478425
20.197275,,,355.124973329776
19.397207,,,355.1529587505107
20.54276,,,356.73821065935607
18.953066,,,357.5710980710216
19.611076,,,357.90625072610305
20.248331,,,359.0974154296991
20.612717,20.55629,18.166365,359.2536977169829
19.08711,,,359.70530246377757
19.129564,,,359.7099959639023
20.83657,22.104254,18.680279,360.3871792677651
19.428286,,,360.923138014922
19.217552,19.526188,18.11932,361.4360160167408
20.728197,21.580124,18.595997,362.01223579509906
20.111782,,,362.77406681303046
19.84476,,,363.024626124174
20.058622,19.998375,18.252949,363.4185925433918
20.877327,21.933992,18.859362,364.1618096103847
17.481398,,,365.24503432285303
19.702478,,,365.49655757450944
16.410515,16.382969,14.941158,366.25615445952127
19.890718,18.875198,17.843391,367.1141872378633
20.734587,,,367.75453293009747
20.764584,20.14191,18.763527,368.62458942012756
20.727995,,,369.85481000909425
10.487132,12.847853,9.10289,369.93177332954855
19.508152,,,370.7521688311019
19.022686,18.316559,16.827293,370.9243860927275
20.814503,19.629433,18.800337,371.11579386875695
19.318405,,,371.66618267732866
10.806108,13.30387,9.349278,372.1631202537232
19.944918,,,373.3949985917624
20.276773,,,373.55735334531585
19.503782,,,373.90226021939617
19.840479,,,373.9692204067477
19.956114,,,375.1193162946989
19.939085,,,375.296575017638
20.904112,20.59557,18.852566,375.40260928794123
19.827177,,,375.9429261525644
20.603836,20.659538,18.333118,376.2214612721835
20.678192,,,376.2966079581228
20.966125,20.158453,19.881573,376.5324554256667
8.474459,8.221356,8.482743,376.68011318544626
20.662539,21.338045,18.927313,377.6148520261529
19.141842,18.418205,16.980953,378.22097906268704
20.186607,,,378.25586022118324
20.682632,21.056383,18.403305,378.60409544286335
19.792133,18.99488,17.874214,380.3397139956326
19.615925,,,381.49025956613025
19.712673,,,381.836150942492
19.46104,,,383.8394552487838
18.340067,18.750286,16.979584,384.102387014031
19.48973,,,385.3078386090952
19.858158,,,385.66895399840377
20.027306,,,385.70756430515326
20.869389,20.474663,18.962584,386.23974245549863
20.186195,,,386.3442765795555
19.70591,,,387.6870512893204
20.580667,20.03557,19.681873,388.06152280554085
20.309504,19.442354,,389.1875858173697
19.726389,,,390.070494976325
19.884846,,,390.14958561392683
19.819504,,,390.89036196925895
19.722166,,,391.0054075827192
19.703896,,,391.5796804610242
19.885693,,,391.6178102830717
19.538433,,,392.24206889046735
19.651356,,,392.2990395397841
19.63675,,,392.89808800947003
20.86,21.110577,19.230427,395.1147445187359
19.767694,,,396.3162017580962
19.239336,,,396.9753203611056
19.774698,,,397.8839988350135
19.50832,,,399.7562466645682
20.011435,,,399.92566036756705
19.372213,,,400.29928939067867
19.608374,,,400.3773008302261
19.57119,,,400.88403386536373
19.718887,19.550495,18.182497,401.32136243238097
19.898159,,,402.1688301938252
19.80607,19.640793,18.417383,402.3111985466356
19.97234,,,402.67082601544445
20.809437,,,406.26425616367374
19.984125,,,407.22176554438494
20.127028,,,407.5086742689763
20.260983,,,408.10970647833875
20.309938,,,408.4123579515962
19.839928,,,408.58616015152745
20.45384,,,409.5658925930636
20.108337,,,410.09092425785707
19.133747,,,410.77556114224984
19.857367,,,412.3352137688816
19.75482,19.084475,17.649807,412.4248020560822
19.823969,,,412.7055203820422
20.126793,,,412.9967004285965
19.670614,,,413.171097304807
19.896763,,,413.78797341683514
19.906155,,,417.3475437628799
19.279829,,,417.53978019737906
19.821888,,,417.5438097310461
20.611843,,,417.6789053316798
20.198095,,,417.90730992478944
20.205421,,,418.15003791331065
20.333805,,,418.18831410989316
19.750944,18.847486,,419.36382204706035
19.837198,,,419.49117144208526
19.808634,19.192726,18.245035,419.54283894549764
20.523335,,,419.5724303100997
19.776943,19.215958,18.581703,419.86064238003877
18.783356,,,420.06390018704144
20.509169,,,421.05924236858004
18.799091,,17.057228,421.4075013154762
19.482685,19.15646,17.524042,421.859073635123
19.74309,,18.130472,422.10196164313356
19.218119,18.618904,17.106974,423.552384429879
19.61813,,,424.1089157184509
20.244669,,,424.20652828658456
20.430023,,,424.2644559490046
19.853653,,,427.0279681351604
19.78448,,,428.55516877715854
19.721037,,,428.583077929511
19.947195,18.88656,18.729477,429.54756027105554
20.6401,,,430.31706166343156
19.298475,,,430.3524725851656
19.749165,,,431.18214884073956
19.742443,19.945995,19.01081,431.76212356627656
19.94111,,,432.2191573768082
20.249926,,,432.3356945192588
19.711992,,,432.8549965737043
