phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax
18.651201,18.41356,16.976606,20.008670062024287
15.878361,17.728357,14.578189,20.008717379520697
10.589704,11.349272,9.774763,20.00878868392002
19.54751,20.09295,18.412405,20.00880551501857
18.320036,18.519358,17.23097,20.0089180529424
20.03738,,,20.00899006583431
18.272785,20.65479,16.598251,20.008996615900987
14.346951,15.801434,13.1665125,20.009093881972827
12.864151,13.980712,11.827816,20.009138713214718
19.925116,20.48766,18.644192,20.00923681173613
18.960135,19.40646,17.793106,20.009350536882195
19.571672,,,20.00972645833285
18.191961,21.103258,16.654303,20.009966517999494
13.95342,15.4611435,12.752125,20.00998862242921
19.098866,20.048283,18.054243,20.010267621715265
20.243498,,,20.010308857855527
17.581488,17.668606,17.124912,20.010388124220974
18.811935,18.297066,17.059841,20.010523788636725
20.969606,21.815928,19.165312,20.01055037420444
17.451736,17.72385,16.98715,20.010690389752458
13.447448,14.789344,12.307317,20.010872496221662
18.94161,22.045218,17.32186,20.01089530957704
13.583035,14.961963,12.430183,20.01099902370344
20.7298,20.688585,18.91478,20.01109246502034
8.975353,9.3699875,8.447335,20.011125992992163
16.827394,19.107075,15.425776,20.011200895673447
11.236203,12.093538,10.363722,20.011352269219138
9.462003,9.922859,8.873815,20.011472230226413
20.932652,20.874685,19.035898,20.011491682929243
13.8088,15.307432,12.615084,20.011570956789253
18.750603,,,20.011574836855118
19.770267,20.053946,18.511106,20.0115954132666
20.36755,20.746529,18.843496,20.011640397307296
19.48585,19.39123,18.899042,20.011728770101602
10.252589,10.890183,9.519859,20.011781286545787
13.966464,15.485837,12.762092,20.01189785519251
14.833385,16.498842,13.588674,20.011941247508865
20.27897,20.615088,18.232914,20.01195485260043
19.5528,19.591867,17.790512,20.011987672168207
17.330448,17.98237,15.418969,20.01204283874265
20.130804,,,20.012058181605177
20.724636,20.953901,19.074013,20.012136020818545
20.520002,19.500822,18.533394,20.012137371588164
12.651568,13.892063,11.551498,20.01217975654706
11.03367,11.793871,10.215976,20.012218831230136
19.72536,18.756952,17.841246,20.012307724970004
5.891195,6.123196,5.556204,20.012352338808896
20.5619,20.162304,18.711508,20.01240597692539
19.088257,19.496271,18.100155,20.012455993951743
7.361434,7.664245,6.9530787,20.012500148737175
19.411367,19.256348,17.28049,20.012521363326506
13.847696,15.342921,12.650851,20.012549393279773
19.550638,,,20.01263710831264
14.56895,16.142532,13.349653,20.012706871902516
18.982801,,,20.0128203528734
12.1701565,13.173684,11.186758,20.01282412159362
6.484105,6.790594,6.071677,20.012835747134815
13.364363,14.8273325,12.179374,20.012871306428078
18.930744,18.978563,17.26771,20.012930985877595
18.910069,,,20.013041948928322
20.473812,,,20.013057820542674
18.105045,20.416344,16.556616,20.013214403015905
10.196676,10.829498,9.467457,20.013596809514205
18.97759,18.992197,17.63365,20.013646785093126
20.020733,20.269533,18.640398,20.013818709318357
19.23282,18.51464,17.388094,20.014063623620455
20.744505,21.00719,18.99712,20.01412341925633
17.567968,18.806417,16.361546,20.014137198467473
16.408512,16.311384,16.53632,20.014227471417318
20.729746,21.1872,19.549345,20.014358767533444
15.911303,17.76405,14.610484,20.014408728362667
20.54896,,,20.01443236142639
14.615588,16.237629,13.381937,20.014435373126492
19.018341,19.365213,18.011972,20.01452482817344
17.360405,19.896536,15.916251,20.01481077583882
19.346388,,,20.014912065777825
16.076548,18.076797,14.732209,20.014959170815445
19.985222,,,20.014999481470973
17.98329,19.12571,16.464607,20.015029859663137
19.954317,20.245136,18.437737,20.01506351535183
19.954098,20.756773,18.465044,20.015068486781576
11.893005,12.860827,10.930722,20.015073395992232
14.786008,16.29222,13.586546,20.015084262951323
14.283313,15.729325,13.088635,20.01522460708574
19.72082,19.277176,17.57069,20.0152523557781
10.572988,11.295395,9.77907,20.015590563872117
19.99965,,,20.015598866351763
19.64664,18.753931,17.911081,20.01564460997881
20.282755,,,20.015649705953795
15.172872,16.799389,13.934521,20.01599622255479
19.340258,19.836004,17.633411,20.016050220490044
20.888378,20.494965,19.597946,20.016122869540624
19.545872,,,20.016185284197956
20.698467,21.141571,19.153244,20.016249957966615
16.160572,18.033594,14.729249,20.016310752675402
20.085535,20.379251,18.710934,20.01635132475445
20.018942,21.364157,18.399734,20.016355238236986
20.575403,21.06715,19.106087,20.01647578037437
9.669858,10.154745,9.059664,20.016512048576843
20.641165,20.844767,19.31143,20.01661635002692
18.209362,18.752085,17.5605,20.016672049620503
12.088931,13.03049,11.145182,20.016729766533807
14.35872,15.809645,13.180818,20.016745875259023
13.01073,14.301105,11.890512,20.016786987503774
18.826912,19.414427,16.965807,20.017102927672223
19.92037,19.477606,18.456913,20.017149698067193
12.648061,13.97674,11.524392,20.017176151143534
15.296414,17.104963,14.001331,20.017185151610118
19.224434,19.231432,17.518787,20.01743067435312
20.788954,21.152819,19.102156,20.017519775463843
19.537275,,,20.01760032766722
12.581067,13.840085,11.479665,20.017794100013838
10.613643,11.317659,9.826983,20.017868502950453
18.711956,,,20.017911953311117
16.136662,18.229345,14.782577,20.017993898648303
20.843147,20.731327,18.424458,20.018082248354727
14.723695,16.331144,13.492448,20.01817555861285
12.273081,13.373251,11.24005,20.018221788764695
20.900976,20.214722,19.049303,20.018272707510807
14.898795,16.476995,13.672939,20.018591493117892
20.045973,19.402046,18.45904,20.01866118106896
9.650517,10.153481,9.02338,20.01882764278538
20.185335,,,20.01892548903126
6.538191,6.7488008,6.2592177,20.019286884864716
8.066116,8.355982,7.660101,20.01933389194086
14.617147,16.246456,13.375228,20.019521036628962
15.123828,16.710194,13.839134,20.01959217125011
7.7618294,7.4352384,6.6922226,20.019641726600486
14.062999,15.44493,12.904686,20.019687643287085
12.1092825,13.287893,11.045364,20.019697323217876
20.827557,21.113838,19.02451,20.019725041841255
20.123981,,,20.019811048923618
11.577849,12.499763,10.666107,20.01990611045576
14.0015545,15.530214,12.798646,20.019973791341332
20.63196,20.949064,19.377884,20.02006640646394
15.7787695,17.730528,14.446837,20.020242091021643
18.743948,,,20.020244448126103
19.71053,,,20.02028667303944
14.968685,16.617413,13.729029,20.020370273659626
17.687483,20.237734,16.195362,20.020411264651162
10.650587,11.367001,9.85638,20.020496656289687
20.193491,20.361773,18.761156,20.02055297029573
20.799772,21.189516,19.007225,20.020735161196423
20.143911,21.058985,18.628624,20.020834065880507
20.563862,20.942715,19.208214,20.020835988254273
15.226738,17.017302,13.939453,20.02099057807003
14.053391,15.470384,12.888353,20.021096803620868
19.063704,19.579514,18.142704,20.021140601332743
20.115522,20.629332,18.51029,20.021147691622264
14.45999,15.929819,13.268388,20.021291963273967
20.525768,20.500374,18.846916,20.02133271445101
19.602701,20.086325,18.394457,20.021404120445826
13.018414,14.260842,11.922269,20.02175401467297
14.231503,15.732785,12.898233,20.021810029706202
19.759537,20.039305,18.34011,20.021813271998152
14.971572,16.490007,13.765166,20.021839621843192
15.251288,15.2279005,15.169817,20.021940456809965
18.50467,,,20.022158210221043
20.389162,20.687326,18.392372,20.02226373782477
14.236269,15.821477,13.012026,20.02226812654686
8.158458,8.485156,7.7148986,20.022269146402746
20.88814,20.8108,19.24876,20.02230958170868
20.945873,20.445324,19.315708,20.02235459038727
20.62146,21.260485,19.477757,20.022374962513247
19.096224,19.012512,17.735968,20.0225359636277
19.913418,20.530725,18.497145,20.022563291831293
20.829844,20.929705,18.972546,20.022640257450217
8.04806,8.263901,7.4397097,20.022679532993422
17.167883,19.61745,15.733497,20.022891051458068
8.10425,8.461374,7.621303,20.022943747251905
13.457792,14.865758,12.298284,20.023071628107125
15.142981,16.827353,13.89449,20.02307659777276
18.792171,21.339235,17.207819,20.023132677566036
20.002495,20.140293,18.67998,20.02316970004603
17.491325,19.792458,15.989327,20.02325048512776
11.775088,12.7706,10.8024845,20.023468500947295
20.876337,20.657375,19.32702,20.02350146131167
15.741499,17.605774,14.287252,20.0235840370969
11.72123,12.610342,10.791838,20.02362083703096
19.386463,19.377256,17.591694,20.023646664481703
15.051705,16.593851,13.842994,20.023722938027312
16.819126,18.86754,15.389654,20.023755711161726
19.007175,18.393326,17.672155,20.02404163363173
20.456238,20.597242,18.855461,20.02412067346398
16.933931,19.288559,15.501464,20.024227020845913
15.261211,17.121967,13.956486,20.02451306145372
16.153603,18.130037,14.81981,20.024923521861037
13.304851,14.643616,12.167363,20.024981640100957
15.96069,17.940357,14.612868,20.025283536591093
19.628368,19.882454,18.488615,20.02534843792807
15.038006,16.623953,13.812247,20.025453435875644
20.507595,,,20.025644618318015
19.555788,21.6637,17.914358,20.025903560477506
19.695011,20.462149,18.152615,20.025945652713112
8.213893,8.2893305,7.9863677,20.0263196660467
15.085518,16.80772,13.821806,20.026579019996586
20.022104,19.920868,18.407923,20.026622176122693
19.417728,,,20.026797708419288
19.84862,,,20.026802439903687
20.473293,20.592068,18.762392,20.026828374115198
20.345871,20.682144,18.64406,20.026843791385915
20.52826,21.016117,19.243809,20.026891332072054
11.019647,11.799644,10.174808,20.026914562338117
14.638737,16.265154,13.398319,20.02695572997913
13.729018,15.086982,12.58584,20.027002973925168
18.930092,19.270657,17.67407,20.02707869342171
5.1942024,5.3852997,4.992726,20.02709433409248
15.476961,15.464958,15.438354,20.027201880576943
20.104994,20.528488,19.02183,20.02729902826682
18.940636,21.09208,17.355082,20.02752087042849
13.422009,14.833401,12.254086,20.02764886412756
19.11871,20.094433,17.873446,20.02768028529204
20.530989,,,20.027992082110142
11.895167,12.933601,10.898924,20.028012519987666
18.69119,20.857248,17.032928,20.02816829188997
19.885084,20.552113,18.40924,20.028183013535504
17.39429,19.958115,15.937312,20.0283872291529
12.941873,14.108762,11.8809595,20.028515964141118
15.31904,16.980896,14.0693,20.028532869329755
20.256502,21.229692,18.644665,20.02864025410299
17.382843,17.627642,16.91451,20.02901118911467
19.103554,18.600157,16.896036,20.029056932449286
12.768041,13.952331,11.687012,20.029083184703936
19.937937,19.421122,,20.029165127624715
19.560905,19.380909,18.102507,20.02919746711391
20.157972,,,20.029397153070736
14.926855,16.55395,13.694216,20.02957974915499
7.843379,8.2211075,7.346169,20.029652880656162
20.61095,19.648394,18.867268,20.029793903659566
20.689476,19.907494,19.440619,20.0298514287185
12.275339,13.463634,11.204251,20.029904844680555
16.052015,18.035345,14.725459,20.02991894855681
20.710613,21.257965,19.44515,20.029955542033928
19.98588,20.065113,18.533892,20.030012505572028
15.2702055,16.93954,14.018174,20.030137960905993
20.970478,,,20.030145999952552
6.411104,6.7868886,5.943346,20.03016100501512
20.029398,20.256662,18.774742,20.03027851776056
9.252356,9.695226,8.68013,20.0303780338176
17.41309,17.686089,16.976698,20.03038382956791
18.523216,18.205486,16.928205,20.030411683441546
19.783344,18.721083,18.464962,20.030416363994192
19.144747,18.54453,17.400227,20.03043289413302
19.028837,19.128494,17.99704,20.03043302233807
15.359027,17.10305,14.079017,20.030524431694367
20.2518,20.956142,19.02495,20.030579239850137
19.974272,,,20.030629068543405
19.75793,20.42908,18.322155,20.030659635457397
20.520842,,,20.030721431253436
19.938112,,,20.0309228709637
20.48813,,,20.030940417636437
19.830263,,,20.031067104979396
13.709483,15.044455,12.572842,20.031107712430924
14.423164,15.716848,12.667055,20.03111074601389
19.894176,20.88201,18.226616,20.031123954621485
7.224026,7.5312176,6.815369,20.031138227634976
20.051498,,,20.031157332396717
19.343298,,,20.03115765507626
20.065397,20.056965,18.634459,20.031213482612138
15.306676,17.297445,13.960524,20.0312627548193
19.338541,19.551971,18.401392,20.031272606514825
19.889288,20.547232,18.492268,20.031306264755408
13.629755,15.018045,12.473015,20.031489895688274
20.392551,19.610813,18.37066,20.031533184783097
20.208021,20.458496,18.889093,20.031731369507927
19.862082,,,20.031880432431734
12.286764,13.324148,11.29375,20.031914374214953
8.362089,8.717271,7.886357,20.031925284216268
19.247843,19.713503,18.060312,20.031935966344065
14.145774,15.566742,12.974879,20.03212380674457
11.385905,12.315153,10.422614,20.032261820409005
12.578446,13.722675,11.529372,20.032348014590394
12.916446,14.279301,11.774385,20.032523110643666
20.931763,21.03527,18.680126,20.032555756440864
19.99139,,,20.032622223117293
20.236452,20.442263,18.695412,20.032633583401548
13.968688,15.381953,12.794069,20.032757975851275
14.402615,16.030094,13.166876,20.032791402393432
20.412634,20.522135,18.859251,20.032830112231398
19.324442,,,20.03283097305366
17.222145,19.681374,15.788023,20.032834088462668
20.398214,20.713984,19.284624,20.03290795789785
20.069292,18.995111,18.387806,20.033016170862876
15.584576,17.375784,14.301952,20.03301742717898
20.362986,20.699896,19.056705,20.03329535386188
20.017427,20.395447,18.810095,20.033298827063522
20.349424,,18.196922,20.033328103161786
20.750349,,,20.033497541808202
13.495148,14.885446,12.3421135,20.03353388721918
18.75013,19.055727,17.197535,20.033750141134337
9.6747055,10.195117,9.046383,20.033829027194095
20.276257,,,20.0339379165722
14.327994,15.753464,13.158216,20.03411085829619
18.492771,18.29498,16.957823,20.03416815368473
11.584157,12.501215,10.662697,20.034248321480774
13.111566,14.200894,12.076208,20.03426323484824
20.760761,21.347176,19.370733,20.03431053093077
8.754159,9.140448,8.240585,20.034403311937368
20.622091,21.38059,19.251055,20.034552938388355
13.022418,14.26982,11.925539,20.03456115065118
20.665339,19.95188,18.635988,20.03463186372985
10.568623,11.317835,9.752784,20.034635651518663
14.581983,16.284922,13.320354,20.034886503656402
20.901363,21.573364,19.43219,20.03498881254875
14.806583,16.482832,13.551787,20.035287491545503
11.591964,12.533139,10.64231,20.035384282134896
15.564585,17.313015,14.293959,20.03550378615107
15.416331,17.183971,14.0626135,20.03556763217847
20.44574,20.643085,18.845415,20.035680453702337
20.419323,20.14011,18.953835,20.035736582870612
20.855991,,,20.035766360937746
16.87529,19.150517,15.472772,20.035839269981228
12.648193,13.720903,11.629688,20.035982998365604
20.248974,20.947374,18.772532,20.036015930032967
12.440936,13.643109,11.364717,20.03602217254013
12.339783,13.488074,11.282533,20.036288414737488
19.164331,21.227295,17.532572,20.036303900471168
16.126486,17.93813,14.822078,20.03630417073398
20.0687,20.381798,18.897125,20.036320010054908
17.084408,19.57517,15.652448,20.036369510784507
13.860274,15.263083,12.69439,20.03640353583879
16.56875,18.777483,15.198614,20.036447860908755
20.264097,,,20.036611321301905
16.081934,17.36328,,20.036639940677638
20.056425,,,20.036675352471494
20.70904,20.968954,19.143526,20.0367688929268
19.939926,20.583174,18.42792,20.037019454311775
12.114646,13.130464,10.989306,20.03703899285566
13.737009,14.997918,12.625517,20.03712917816139
15.301116,17.107637,14.017851,20.037146150289107
19.687607,18.999823,17.989311,20.037197771585706
16.335014,18.43856,14.979697,20.037214042745283
13.19188,14.037723,12.297163,20.037345516724773
20.960835,20.883038,19.694468,20.037449359919272
20.34669,,,20.03752205771189
17.584515,18.076092,16.491718,20.03767079150538
8.459372,8.817518,7.9804864,20.037720963254102
15.479901,17.309004,14.182964,20.03774724080648
20.305544,20.734573,19.520529,20.03774751681657
15.691373,17.52284,14.395666,20.03791185941715
19.226496,19.038189,17.947708,20.03793365065139
20.119894,21.043062,18.589537,20.03797313125994
19.571064,19.598053,18.143972,20.038094937385623
10.433171,11.203765,9.600158,20.03813864581506
20.705404,21.22657,19.109665,20.038155973718045
16.432177,18.76765,15.004592,20.038173041815135
15.185143,16.916218,13.926887,20.03828126515116
19.250555,,,20.038363372496665
19.868645,21.24216,18.222187,20.038640201942602
20.085575,20.230774,17.779287,20.038753365550924
20.835274,21.24988,19.276888,20.038885788049125
13.329977,14.7812195,12.069007,20.039168482762733
15.19026,16.94524,13.913306,20.03924581565002
19.963123,,,20.039382349833925
20.769514,20.893057,19.481524,20.03941216648264
7.172951,7.4779654,6.7710576,20.039604979625505
20.229809,,,20.0398010282081
11.088382,11.894586,10.247548,20.039812364932867
20.783888,20.324926,19.211802,20.039858885245764
18.844215,,,20.03994832829428
13.386834,14.6214485,12.288798,20.040033832772213
15.146224,15.370058,14.350627,20.040053746652063
8.816725,9.228381,8.289779,20.040164295120736
10.869073,11.82263,9.91762,20.040195315056717
13.271641,14.715144,12.093608,20.040599825781225
20.435478,21.33181,18.846737,20.040715381378714
20.239048,,,20.04080452574302
10.777849,11.520187,9.968133,20.04085172518799
8.539251,8.917793,8.029832,20.040940320349403
20.741577,,,20.04115878365299
12.964011,14.04371,11.934062,20.041191526414206
15.638779,17.596191,14.299603,20.041318315124148
15.304099,17.08326,14.011291,20.04135401758181
9.804427,10.376916,9.128975,20.04150358906084
20.642885,21.356901,19.042131,20.041641109121358
15.963294,17.874134,14.644757,20.041841428635
18.044655,18.420105,17.455833,20.04186320035222
19.615505,20.341818,18.17403,20.04209537508241
12.640672,13.722899,11.615665,20.042278375797604
19.07733,19.401522,17.274359,20.04234145841265
14.172809,15.632504,12.986269,20.042385197848354
20.552906,20.483597,19.65586,20.04243459134349
13.6333275,15.153261,12.434248,20.04254410948979
16.67636,18.896038,15.282004,20.04268841267388
20.682219,,,20.042734782239133
14.427994,15.888737,13.245603,20.042748394975252
19.15567,19.979815,17.987185,20.042945748170737
16.823334,19.087357,15.405233,20.043002522315415
19.759571,,,20.043591920005206
18.413248,18.709986,17.608435,20.043631899928155
17.70564,20.511913,16.205881,20.043765587173237
16.883272,19.1851,15.477513,20.043772319493772
19.82441,19.924633,18.273485,20.043781096769514
17.30399,19.854591,15.852255,20.044020594971144
15.697816,17.549877,14.393676,20.044020725860314
18.98471,,,20.044108681702117
11.6841545,12.741028,10.695236,20.044171589194665
11.648279,12.494982,10.747897,20.04422318832288
13.11053,14.488509,11.957388,20.04427519869086
18.452871,21.437134,16.881735,20.04432594456413
7.005712,7.2618175,6.6505165,20.04439932564816
20.845829,20.41634,19.674675,20.04440743751305
12.301992,13.3958645,11.276112,20.04446411489151
12.876066,14.032767,11.819892,20.044766230310273
19.853022,20.366024,18.653868,20.044912484331338
19.457493,,,20.045037577437462
19.676434,20.81241,18.273663,20.04505192958715
20.297031,20.250174,18.824495,20.045197367237673
20.245777,20.458908,18.442488,20.045257695470145
10.418473,11.067298,9.67578,20.045287555261908
18.042507,18.00641,16.131197,20.0455835064116
19.748537,19.673605,17.650358,20.045585575772446
19.057358,19.440361,18.040262,20.045600784551056
16.178003,18.165531,14.838271,20.04562228816197
20.558191,,,20.045811295117733
15.8796625,17.79132,14.568994,20.045918530182217
19.683962,19.825607,18.370626,20.04599485744755
12.648832,13.768156,11.611752,20.046117652306595
16.105251,18.043112,14.794505,20.046275617611084
19.544384,19.836143,18.11119,20.04634470365433
19.050335,19.868927,18.209244,20.046421888871595
8.039256,8.355256,7.6003957,20.04645368955342
19.282684,,,20.046564043819295
17.245337,19.029575,15.804891,20.046564318138355
15.03678,16.81756,13.756556,20.046623235072467
13.575169,14.87157,12.430578,20.04672434256579
16.804832,,,20.04680029068197
19.471375,,,20.046828696284962
20.316547,20.098818,18.214756,20.046868497946225
16.154634,18.102356,14.833015,20.046954536926382
19.31809,19.052069,17.583578,20.04705801182593
9.125453,9.622559,8.505285,20.047203407274285
14.841101,16.003044,13.1047325,20.047220135880842
20.112104,,,20.04724728475598
15.007968,16.560625,13.789806,20.047606801473343
12.570824,13.711052,11.522893,20.047638630917888
14.399274,15.763602,13.260509,20.04765689471269
14.939816,,,20.047676551837686
12.45587,13.537415,11.430677,20.047704978185127
20.760582,21.120071,19.178398,20.04780365466744
18.978434,18.857279,17.37474,20.047831655360582
20.17239,19.930801,18.308933,20.04795333988541
20.084564,19.726171,18.521496,20.04796250775602
16.054441,18.014542,14.709028,20.04802601579511
14.475589,15.972722,13.278195,20.048049770828484
19.708252,20.750895,18.484873,20.04819022980709
18.856806,21.202179,17.252981,20.04826444586835
12.753943,13.834296,11.732055,20.048362337212357
18.863747,,,20.048551860477502
10.213382,10.877485,9.466059,20.04876266157829
18.282293,18.32691,16.946432,20.048770479554808
15.639091,17.469975,14.306648,20.048900889514993
7.6110697,7.924051,7.1839094,20.048968452129724
12.351271,13.361581,11.368116,20.049061177991955
7.8987374,8.228725,7.446724,20.04909088491236
13.839187,15.268556,12.672447,20.049229548414235
15.993071,17.855648,14.6971,20.049288942229463
19.260517,19.526014,18.112373,20.049437770311037
19.956463,20.359238,18.147722,20.04953289727251
20.400543,20.60755,18.787228,20.04966214977989
19.39487,19.33221,18.308657,20.049663504017346
12.506165,13.619516,11.471379,20.049800877948876
20.203785,20.385365,18.467875,20.049852816483273
12.932272,14.308391,11.785695,20.049915278307214
16.700747,18.949074,15.307116,20.050012002204898
20.324116,,,20.050095385056945
16.026533,17.999142,14.68908,20.05014306115539
12.822706,14.048982,11.735423,20.050330543282044
16.483654,17.924246,14.33681,20.0503925468415
13.511297,14.901034,12.357037,20.050417338745085
20.52542,21.020391,19.184044,20.050469060885707
15.5681095,17.318317,14.296343,20.05056125002776
20.200603,,,20.050692566020974
3.1266663,3.9228392,2.605002,20.05073307127995
10.328358,10.332477,9.682943,20.0509934153959
20.59888,,,20.051113692518815
10.28254,10.961313,9.508902,20.05122387486995
19.271578,,,20.051273124208322
6.9645376,7.229124,6.6003103,20.051358275240226
11.697852,12.703111,10.724013,20.051376479621794
13.075538,14.483691,11.913644,20.051450051573127
18.30798,18.20642,16.846422,20.051549374891813
20.436802,20.006256,18.948725,20.051797269978064
13.354911,14.669085,12.229036,20.05185963623464
20.615747,19.884003,18.762524,20.051942952699964
20.971664,20.921164,19.186232,20.052344694483114
20.308613,,,20.052350453636567
14.847482,16.487885,13.605942,20.05236764796289
16.479288,18.542849,15.126431,20.052438058501572
15.042892,16.73951,13.781404,20.05251465120285
20.267754,,,20.052549433836525
10.045922,10.659357,9.332594,20.052639738796053
16.532103,18.704428,15.166537,20.052705367386576
15.792498,17.610704,14.503622,20.052767666285632
11.772871,12.80597,10.78192,20.05282358263305
11.491013,12.3305645,10.623788,20.052860697861686
19.43092,20.115444,18.346628,20.05301949892266
13.812102,15.081707,12.700352,20.05340102874034
20.460392,20.538975,18.886866,20.053405706494825
12.413318,13.544585,11.370853,20.053470586085115
19.89172,19.908989,18.035978,20.053472361328826
20.960823,20.46181,19.650082,20.053544204568166
10.85128,11.673645,9.994142,20.053664817513194
16.010656,18.022745,14.661338,20.053689888259616
17.883446,20.100859,16.33009,20.053741082794957
15.121978,16.819939,13.859685,20.053748376053072
19.62462,19.71747,18.350428,20.053815437338816
13.067299,14.310833,11.968122,20.053858483010217
17.732477,18.069347,17.20289,20.053880357047248
20.82503,21.03402,19.434061,20.05393908479656
6.8663945,7.1129136,6.5324097,20.05394340932879
14.347792,15.64556,13.220502,20.054074679524224
13.8852415,15.373499,12.693906,20.054117274770096
13.60361,15.071773,12.415731,20.054154159755495
18.589527,19.043602,17.917126,20.054176556458575
9.005094,9.431946,8.456206,20.05423633478497
20.247034,,,20.054402176191555
20.822859,,,20.054504558485014
18.960258,19.069857,17.17376,20.054557222470994
14.947925,16.718319,13.666074,20.05460846412461
16.954063,19.683609,15.469524,20.054777898965252
14.586489,16.24884,13.338581,20.054801914739592
13.924428,15.237148,12.793616,20.054803789516402
14.899926,16.50734,13.669165,20.05484881521476
16.35832,18.445755,15.014894,20.054920920341477
19.523518,19.550926,18.19671,20.055026558342572
17.415138,20.376875,15.890216,20.055076280214056
19.590343,19.324177,18.40897,20.055115535005374
19.578571,,,20.055247827036347
19.91394,,,20.055255843502245
19.767454,,,20.055336200087137
20.164814,20.692356,18.476955,20.055451331646758
19.9015,19.919737,18.415909,20.055512751374565
